employee_id,year,tenure_years,EES_overall,JSS_overall,LIS_overall,num_surveys_year,department,role,EES_overall_norm,JSS_overall_norm,LIS_overall_norm,EES_prev,delta_EES,JSS_prev,delta_JSS,LIS_prev,delta_LIS,attrition_next_year,predicted_attrition_risk
695c39e7ce90b13220851ea6,2025,4,4.110689797038922,3.4022541733194105,2.817911911940524,3,Administration,Assistant General Manager,0.8221379594077843,0.6804508346638821,0.5635823823881048,3.363919754124323,0.7467700429145987,3.5350042534257176,-0.132750080106307,2.60845646822104,0.209455443719484,0,0.14333333333333334
695c39e7ce90b13220851ea7,2025,4,4.429161168573149,3.725096388483928,4.156000257988557,3,Human Resources,Senior Manager,0.8858322337146298,0.7450192776967854,0.8312000515977115,4.302333540651544,0.1268276279216049,3.097974659699025,0.6271217287849025,3.644177849676789,0.511822408311768,0,0.11666666666666667
695c39e7ce90b13220851ea8,2025,4,3.229455484911681,2.029795941549549,2.777774303411858,3,Human Resources,Assistant General Manager,0.6458910969823363,0.4059591883099097,0.5555548606823716,2.127980920586652,1.10147456432503,2.637859312592526,-0.6080633710429773,3.0944248763001463,-0.3166505728882884,0,0.15333333333333332
695c39e7ce90b13220851eaa,2025,4,3.87188355299395,2.9368807838812647,2.7373058574110534,3,Administration,Senior Executive,0.77437671059879,0.587376156776253,0.5474611714822106,3.379479296627319,0.4924042563666311,2.7278274292375464,0.2090533546437183,2.1136727753634714,0.6236330820475819,0,0.21333333333333335
695c39e7ce90b13220851eac,2025,4,2.747694058224232,1.7717532820399289,2.240369230434013,3,Administration,Team Lead,0.5495388116448464,0.3543506564079857,0.4480738460868027,1.4221037227918476,1.3255903354323846,2.773794942518441,-1.0020416604785125,2.94799761349011,-0.7076283830560963,0,0.15666666666666668
695c39e7ce90b13220851eae,2025,4,2.2393857025581374,3.4672806610998936,2.87032260361992,3,Information Technology,Associate QA Engineer,0.4478771405116274,0.6934561322199787,0.574064520723984,3.0717881671079774,-0.83240246454984,3.2508709054067912,0.2164097556931024,4.503656980080355,-1.6333343764604351,0,0.39
695c39e7ce90b13220851eb2,2025,4,3.225363710385389,2.168075754081044,2.576952719281012,3,Human Resources,Associate,0.6450727420770778,0.4336151508162086,0.5153905438562023,2.2554834924454914,0.9698802179398976,2.0542639869219297,0.1138117671591136,2.885282923007722,-0.3083302037267104,0,0.06
695c39e7ce90b13220851eb5,2025,4,2.750993961991304,4.498305770039444,3.5638415180514267,3,Information Technology,Senior Software Engineer,0.5501987923982609,0.8996611540078888,0.7127683036102853,3.8608841426268334,-1.10989018063553,2.3342184609809755,2.1640873090584685,3.195987788647183,0.3678537294042439,0,0.1
695c39e7ce90b13220851eb6,2025,4,3.886620497387004,3.689776822501544,3.8905013772514576,3,Human Resources,Team Lead,0.7773240994774008,0.7379553645003087,0.7781002754502915,1.425868124818864,2.46075237256814,1.4179611513859582,2.271815671115585,1.138662433086047,2.7518389441654105,0,0.02
695c39e7ce90b13220851eb7,2025,4,3.797025608146861,4.00771291045843,3.411702566355106,3,Administration,Senior Executive,0.7594051216293722,0.801542582091686,0.6823405132710212,2.3781784802169854,1.418847127929876,2.1903032218528686,1.8174096886055613,1.204363934973436,2.20733863138167,0,0.04
695c39e7ce90b13220851eba,2025,4,2.5540035261959524,2.244869413007699,3.390282491169484,3,Human Resources,Associate,0.5108007052391905,0.4489738826015398,0.6780564982338968,3.0621588487587084,-0.508155322562756,3.5680724112025954,-1.3232029981948965,3.520837027360954,-0.1305545361914699,0,0.2
695c39e7ce90b13220851ebb,2025,4,1.4668822681964926,1.391630123235152,1.4745418402974413,3,Administration,Assistant General Manager,0.2933764536392985,0.2783260246470304,0.2949083680594883,2.077746218257689,-0.6108639500611965,2.3107963819390003,-0.9191662587038484,2.1680101237105616,-0.6934682834131203,0,0.51
695c39e7ce90b13220851ebc,2025,4,2.8386512095923626,2.0020091175940697,2.514798087534958,3,Information Technology,Associate QA Engineer,0.5677302419184725,0.4004018235188139,0.5029596175069916,3.728826087651112,-0.8901748780587488,3.223197672736577,-1.2211885551425077,5.0,-2.485201912465042,0,0.41333333333333333
695c39e7ce90b13220851ebe,2025,4,2.059980948679046,3.0702901435760355,2.732332571326983,3,Administration,Team Lead,0.4119961897358092,0.6140580287152071,0.5464665142653966,3.049697735117943,-0.9897167864388972,3.282199909854816,-0.2119097662787799,3.980156505867277,-1.247823934540294,0,0.44333333333333336
695c39e7ce90b13220851ebf,2025,4,3.868437070579504,4.142820038378964,4.1824279703408775,3,Human Resources,Executive,0.7736874141159008,0.8285640076757929,0.8364855940681755,2.575579613288532,1.2928574572909728,2.3655036409047403,1.777316397474224,2.70671658277567,1.4757113875652077,0,0.03
695c39e7ce90b13220851ec0,2025,4,3.187554666826196,2.350780635359099,3.662197473788555,3,Human Resources,Assistant Manager,0.6375109333652392,0.4701561270718198,0.732439494757711,2.807390110119788,0.3801645567064082,3.099572516196284,-0.7487918808371852,3.102469513290579,0.5597279604979759,0,0.14
695c39e7ce90b13220851ec6,2025,4,3.4054585527922,3.4199767044580813,2.1762764238814705,3,Information Technology,Architect,0.68109171055844,0.6839953408916163,0.4352552847762941,3.0910132620838406,0.3144452907083592,3.0137655113411155,0.4062111931169658,3.7704114468772856,-1.594135022995815,0,0.13
695c39e7ce90b13220851ec7,2025,4,3.004339545534143,3.4471956708616025,3.156904164837719,3,Information Technology,Associate UI/UX Designer,0.6008679091068286,0.6894391341723205,0.6313808329675438,2.5944136783179337,0.4099258672162094,3.1008730936916247,0.3463225771699778,2.5853163504888714,0.5715878143488475,0,0.09333333333333334
695c39e7ce90b13220851ec9,2025,4,4.762467202291584,4.696811439538986,2.404261483414881,3,Administration,Team Lead,0.9524934404583169,0.9393622879077972,0.4808522966829762,2.505558131516902,2.256909070774681,3.4750943452145555,1.2217170943244304,3.02134762694187,-0.617086143526989,0,0.08
695c39e7ce90b13220851ecb,2025,4,2.781873664626468,2.924926039853698,3.5516640709671177,3,Administration,Associate,0.5563747329252935,0.5849852079707396,0.7103328141934235,4.193820392457717,-1.411946727831249,2.8179158892210183,0.1070101506326794,2.655681166879901,0.8959829040872167,0,0.10666666666666667
695c39e7ce90b13220851ecc,2025,4,4.078139440655272,2.8135521212934917,2.4806646481701566,3,Administration,Assistant General Manager,0.8156278881310544,0.5627104242586982,0.4961329296340313,4.418248762391593,-0.3401093217363211,5.0,-2.1864478787065087,3.8709271656985895,-1.3902625175284329,0,0.22333333333333333
695c39e7ce90b13220851ecd,2025,4,2.881494151174824,2.543314207378324,4.133638411693067,3,Information Technology,Project Manager,0.5762988302349648,0.5086628414756648,0.8267276823386134,2.941876815552564,-0.06038266437774,3.041364249523441,-0.4980500421451173,3.324367180120196,0.809271231572871,0,0.10333333333333333
695c39e7ce90b13220851ece,2025,4,3.738136546318991,4.160039912418917,3.968609357751197,3,Administration,Assistant Manager,0.7476273092637982,0.8320079824837834,0.7937218715502394,4.206824291023866,-0.4686877447048747,3.233023075500977,0.9270168369179396,4.24175675353081,-0.2731473957796129,0,0.2866666666666667
695c39e7ce90b13220851ecf,2025,4,1.0,1.6586212454449774,1.676802118348164,3,Administration,Executive,0.2,0.3317242490889954,0.3353604236696328,1.857646539148506,-0.857646539148506,2.57548560436709,-0.9168643589221128,3.354170736775407,-1.6773686184272427,0,0.48333333333333334
695c39e7ce90b13220851ed8,2025,4,3.5730024483592904,3.6577320743673263,3.7548155496415183,3,Human Resources,Assistant Manager,0.7146004896718581,0.7315464148734653,0.7509631099283036,3.212283377295867,0.3607190710634231,2.5733963834068225,1.0843356909605038,2.253111391569147,1.5017041580723711,0,0.15
695c39e7ce90b13220851edb,2025,4,2.8691273044830785,3.05117968544436,3.84362821633464,3,Administration,Senior Manager,0.5738254608966157,0.6102359370888719,0.7687256432669279,3.245629385057356,-0.3765020805742773,3.954351203104853,-0.9031715176604932,3.815213848459861,0.0284143678747783,0,0.12
695c39e7ce90b13220851edf,2025,4,4.066113603857838,2.880655190553981,3.2503444498650245,3,Information Technology,UI/UX Designer,0.8132227207715677,0.5761310381107962,0.6500688899730049,3.568002977634257,0.4981106262235815,2.86785140033189,0.0128037902220916,3.683871685010789,-0.4335272351457639,0,0.17
695c39e7ce90b13220851ee1,2025,4,4.671147376877097,3.858146080804816,3.3099396958771568,3,Information Technology,Administrator,0.9342294753754194,0.7716292161609631,0.6619879391754313,1.3732527455453591,3.297894631331738,1.2170667808394653,2.6410792999653507,1.8163328638742708,1.493606832002886,0,0.01
695c39e7ce90b13220851ee2,2025,4,3.3396685705627145,2.3944773642714496,2.1109083800013475,3,Administration,Associate,0.6679337141125429,0.4788954728542899,0.4221816760002695,2.611865218928211,0.7278033516345035,2.409436426658595,-0.0149590623871453,2.0309385775307245,0.079969802470623,0,0.17
695c39e7ce90b13220851ee3,2025,4,2.9973456343652347,3.4972626002191274,2.481606592347362,3,Human Resources,Assistant General Manager,0.599469126873047,0.6994525200438255,0.4963213184694724,3.190323160540438,-0.1929775261752033,2.9276674719821143,0.5695951282370131,2.6318654063957005,-0.1502588140483385,0,0.11
695c39e7ce90b13220851ee4,2025,4,4.301646972817991,3.172293707485033,2.486813464283702,3,Information Technology,QA Lead,0.8603293945635981,0.6344587414970067,0.4973626928567404,3.4538955375170595,0.847751435300931,3.602551402596049,-0.4302576951110164,2.892547445801319,-0.4057339815176171,0,0.11
695c39e7ce90b13220851ee5,2025,4,4.668458972907114,4.682618093581398,4.129924578382277,3,Human Resources,Senior Manager,0.9336917945814228,0.9365236187162796,0.8259849156764554,2.386026432300138,2.282432540606976,4.38691951631938,0.2956985772620184,3.0113818898301283,1.1185426885521488,0,0.1
695c39e7ce90b13220851ee6,2025,4,1.4629766907135304,1.0,2.4100084189570623,3,Administration,Senior Executive,0.2925953381427061,0.2,0.4820016837914124,2.587833778608979,-1.1248570878954485,2.688575017982244,-1.688575017982244,2.9848833129077987,-0.5748748939507364,0,0.6733333333333333
695c39e7ce90b13220851ee7,2025,4,4.499834640084923,4.33695759554863,4.305816373417574,3,Information Technology,Software Engineer,0.8999669280169845,0.867391519109726,0.8611632746835148,3.991404654555299,0.5084299855296237,3.3262341825749404,1.0107234129736895,2.3979314930648927,1.9078848803526816,0,0.21
695c39e7ce90b13220851ee8,2025,4,1.726831832904781,1.58036150836244,2.756938622231704,3,Information Technology,Senior QA Engineer,0.3453663665809562,0.316072301672488,0.5513877244463408,1.6290946896501075,0.0977371432546734,2.342900346410828,-0.7625388380483882,3.0673028302054384,-0.3103642079737345,0,0.25666666666666665
695c39e7ce90b13220851ee9,2025,4,2.4274901027959066,3.0420655182028704,4.607165084407965,3,Information Technology,Project Manager,0.4854980205591813,0.6084131036405741,0.9214330168815932,3.754561161471088,-1.3270710586751815,3.42743794134991,-0.3853724231470394,3.613483319748653,0.993681764659312,0,0.12333333333333334
695c39e7ce90b13220851eea,2025,4,2.5629234693521923,2.2960203212310737,2.7491502612651324,3,Human Resources,Assistant Manager,0.5125846938704385,0.4592040642462147,0.5498300522530265,1.4921211740074585,1.070802295344734,2.203852875682073,0.0921674455490002,1.0866606879144398,1.6624895733506926,0,0.043333333333333335
695c39e7ce90b13220851eeb,2025,4,2.197804602618726,3.1807497724873657,2.344156947885518,3,Administration,Senior Executive,0.4395609205237452,0.6361499544974731,0.4688313895771036,2.338991737162284,-0.1411871345435575,3.4714594337718245,-0.2907096612844588,2.950111173613115,-0.6059542257275972,0,0.47
695c39e7ce90b13220851eed,2025,4,3.9412699774774897,4.086815848226371,3.3479982138977205,3,Information Technology,Senior UI/UX Designer,0.7882539954954979,0.8173631696452741,0.6695996427795441,2.923983266549076,1.0172867109284138,3.99563620583066,0.0911796423957103,3.2002689748974573,0.1477292390002631,0,0.09
695c39e7ce90b13220851eee,2025,4,1.6083865037446037,2.4384584324646035,3.066706145017455,3,Human Resources,Assistant General Manager,0.3216773007489207,0.4876916864929207,0.613341229003491,1.461408299439337,0.1469782043052667,1.5987635034066967,0.8396949290579068,2.5900923023096936,0.4766138427077613,0,0.06
695c39e7ce90b13220851eef,2025,4,2.171677603399503,4.310305723139567,3.3159558064633443,3,Information Technology,Software Engineer,0.4343355206799006,0.8620611446279133,0.6631911612926689,2.8792143146057856,-0.7075367112062825,1.392510503364934,2.917795219774632,2.280020014228882,1.0359357922344623,0,0.056666666666666664
695c39e7ce90b13220851ef1,2025,4,3.2561590444834985,2.219866758230244,3.267842252020292,3,Administration,Executive,0.6512318088966997,0.4439733516460487,0.6535684504040583,2.7778178855249878,0.4783411589585111,3.902225456849396,-1.6823586986191523,2.996114960305088,0.2717272917152038,0,0.21
