employee_id,year,tenure_years,EES_overall,JSS_overall,LIS_overall,num_surveys_year,department,role,EES_overall_norm,JSS_overall_norm,LIS_overall_norm,EES_prev,delta_EES,JSS_prev,delta_JSS,LIS_prev,delta_LIS,attrition_next_year
695c39e7ce90b13220851e56,2023,2,3.9219284250435713,4.398792425136692,4.283406259324676,3,Administration,General Manager,0.7843856850087143,0.8797584850273384,0.8566812518649352,3.0877416011773917,0.8341868238661796,2.660434863682629,1.7383575614540634,3.738865002216516,0.5445412571081598,0
695c39e7ce90b13220851e56,2024,3,2.7575628665280703,2.526297713658704,3.1845980892131527,3,Administration,General Manager,0.5515125733056141,0.5052595427317408,0.6369196178426305,3.9219284250435713,-1.164365558515501,4.398792425136692,-1.8724947114779882,4.283406259324676,-1.098808170111523,0
695c39e7ce90b13220851e56,2025,4,3.4088954094845842,3.130227318806948,4.247178253681283,3,Administration,General Manager,0.6817790818969168,0.6260454637613896,0.8494356507362566,2.7575628665280703,0.651332542956514,2.526297713658704,0.6039296051482439,3.1845980892131527,1.0625801644681303,0
695c39e7ce90b13220851e57,2021,0,4.942817893419765,3.5797351764730285,3.6254791848566663,3,Administration,Senior Manager,0.988563578683953,0.7159470352946057,0.7250958369713333,,,,,,,0
695c39e7ce90b13220851e57,2022,1,1.0,1.4260907420473772,1.458186731661506,3,Administration,Senior Manager,0.2,0.28521814840947546,0.2916373463323012,4.942817893419765,-3.9428178934197646,3.5797351764730285,-2.1536444344256513,3.6254791848566663,-2.1672924531951603,1
695c39e7ce90b13220851e57,2023,2,4.967387179663013,5.0,4.417142281926714,3,Administration,Senior Manager,0.9934774359326026,1.0,0.8834284563853428,1.0,3.967387179663013,1.4260907420473772,3.573909257952623,1.458186731661506,2.958955550265208,0
695c39e7ce90b13220851e58,2021,0,4.472793412623399,4.0912635851665975,3.729337531910609,3,Information Technology,Senior Software Engineer,0.8945586825246797,0.8182527170333195,0.7458675063821218,,,,,,,0
695c39e7ce90b13220851e58,2022,1,3.236369976632957,4.329963273102349,4.279607432405969,3,Information Technology,Senior Software Engineer,0.6472739953265914,0.8659926546204698,0.8559214864811938,4.472793412623399,-1.2364234359904418,4.0912635851665975,0.23869968793575147,3.729337531910609,0.5502699004953602,0
695c39e7ce90b13220851e58,2023,2,2.738928408680689,3.8580115675314555,3.4291369361853103,3,Information Technology,Senior Software Engineer,0.5477856817361377,0.771602313506291,0.685827387237062,3.236369976632957,-0.4974415679522681,4.329963273102349,-0.4719517055708935,4.279607432405969,-0.8504704962206588,1
695c39e7ce90b13220851e58,2024,3,3.37971277001449,3.5665697057360624,3.497166153359383,3,Information Technology,Senior Software Engineer,0.675942554002898,0.7133139411472125,0.6994332306718766,2.738928408680689,0.6407843613338011,3.8580115675314555,-0.2914418617953931,3.4291369361853103,0.06802921717407262,0
695c39e7ce90b13220851e59,2021,0,3.1870197995818885,2.8934055574922444,2.9104372346006864,3,Human Resources,Team Lead,0.6374039599163777,0.5786811114984489,0.5820874469201373,,,,,,,0
695c39e7ce90b13220851e59,2022,1,3.882003960442603,3.9338163905049655,4.2739971991702985,3,Human Resources,Team Lead,0.7764007920885205,0.7867632781009931,0.8547994398340597,3.1870197995818885,0.6949841608607144,2.8934055574922444,1.040410833012721,2.9104372346006864,1.3635599645696121,0
695c39e7ce90b13220851e59,2023,2,3.6902796184273594,3.5520664800311903,3.682293824560231,3,Human Resources,Team Lead,0.7380559236854719,0.710413296006238,0.7364587649120462,3.882003960442603,-0.19172434201524347,3.9338163905049655,-0.38174991047377516,4.2739971991702985,-0.5917033746100677,0
695c39e7ce90b13220851e59,2024,3,3.27616643545428,4.477032251076418,3.9961966688793558,3,Human Resources,Team Lead,0.655233287090856,0.8954064502152835,0.7992393337758712,3.6902796184273594,-0.4141131829730793,3.5520664800311903,0.9249657710452275,3.682293824560231,0.31390284431912496,1
695c39e7ce90b13220851e59,2025,4,2.6895333188190955,2.1456303803031647,3.001299573512365,3,Human Resources,Team Lead,0.5379066637638191,0.4291260760606329,0.600259914702473,3.27616643545428,-0.5866331166351846,4.477032251076418,-2.331401870773253,3.9961966688793558,-0.9948970953669907,0
695c39e7ce90b13220851e5a,2021,0,2.936332984480315,1.9514800963003762,1.7124267133451077,3,Administration,Senior Executive,0.5872665968960631,0.39029601926007523,0.34248534266902153,,,,,,,1
695c39e7ce90b13220851e5a,2022,1,2.0892268417567132,2.4295180186485306,2.946202544469,3,Administration,Senior Executive,0.41784536835134267,0.4859036037297061,0.5892405088938,2.936332984480315,-0.847106142723602,1.9514800963003762,0.47803792234815434,1.7124267133451077,1.2337758311238924,0
695c39e7ce90b13220851e5b,2021,0,2.604077081741642,3.4242996533342986,3.3345513921056673,3,Administration,Associate,0.5208154163483284,0.6848599306668597,0.6669102784211335,,,,,,,0
695c39e7ce90b13220851e5b,2022,1,2.850395547799904,2.421242563164763,4.068530019014654,3,Administration,Associate,0.5700791095599808,0.48424851263295265,0.8137060038029308,2.604077081741642,0.2463184660582618,3.4242996533342986,-1.0030570901695355,3.3345513921056673,0.7339786269089865,0
695c39e7ce90b13220851e5b,2023,2,3.8657890075013377,3.4747276491761823,4.098079146989412,3,Administration,Associate,0.7731578015002676,0.6949455298352365,0.8196158293978824,2.850395547799904,1.0153934597014338,2.421242563164763,1.053485086011419,4.068530019014654,0.02954912797475817,0
695c39e7ce90b13220851e5b,2024,3,2.9063048522973185,2.8833206742125177,2.492428455500789,3,Administration,Associate,0.5812609704594637,0.5766641348425036,0.4984856911001578,3.8657890075013377,-0.9594841552040192,3.4747276491761823,-0.5914069749636646,4.098079146989412,-1.605650691488623,0
695c39e7ce90b13220851e5b,2025,4,3.709729904034332,3.534758404511118,2.298766501188661,3,Administration,Associate,0.7419459808068665,0.7069516809022236,0.4597533002377322,2.9063048522973185,0.8034250517370136,2.8833206742125177,0.6514377302986003,2.492428455500789,-0.19366195431212807,0
695c39e7ce90b13220851e5c,2021,0,4.166448507203721,3.249418968264733,3.0211647947977154,3,Administration,General Manager,0.8332897014407441,0.6498837936529467,0.6042329589595431,,,,,,,0
695c39e7ce90b13220851e5c,2022,1,2.2103531810672923,2.031167007755667,2.7353429991538976,3,Administration,General Manager,0.44207063621345843,0.4062334015511334,0.5470685998307795,4.166448507203721,-1.9560953261364284,3.249418968264733,-1.218251960509066,3.0211647947977154,-0.2858217956438178,0
695c39e7ce90b13220851e5c,2023,2,2.984334070986749,5.0,2.8941348672949485,3,Administration,General Manager,0.5968668141973498,1.0,0.5788269734589897,2.2103531810672923,0.7739808899194567,2.031167007755667,2.968832992244333,2.7353429991538976,0.15879186814105095,0
695c39e7ce90b13220851e5c,2024,3,2.946966675164374,3.8987580956698924,2.5445037216146336,3,Administration,General Manager,0.5893933350328748,0.7797516191339785,0.5089007443229268,2.984334070986749,-0.03736739582237503,5.0,-1.1012419043301076,2.8941348672949485,-0.34963114568031495,0
695c39e7ce90b13220851e5c,2025,4,1.366776299217755,2.8476918967392644,1.3558957049499474,3,Administration,General Manager,0.273355259843551,0.5695383793478529,0.27117914098998946,2.946966675164374,-1.580190375946619,3.8987580956698924,-1.051066198930628,2.5445037216146336,-1.1886080166646862,0
695c39e7ce90b13220851e5d,2021,0,3.4983196165698915,3.973530820956549,4.643726921845612,3,Administration,Team Lead,0.6996639233139783,0.7947061641913098,0.9287453843691225,,,,,,,0
695c39e7ce90b13220851e5d,2022,1,3.5647674536321676,3.417739900265447,3.8488389766863893,3,Administration,Team Lead,0.7129534907264335,0.6835479800530895,0.7697677953372779,3.4983196165698915,0.06644783706227608,3.973530820956549,-0.555790920691102,4.643726921845612,-0.794887945159223,0
695c39e7ce90b13220851e5d,2023,2,4.035635385534945,2.494597530549059,2.8583700277932484,3,Administration,Team Lead,0.807127077106989,0.49891950610981184,0.5716740055586497,3.5647674536321676,0.47086793190277776,3.417739900265447,-0.9231423697163881,3.8488389766863893,-0.9904689488931409,0
695c39e7ce90b13220851e5d,2024,3,4.168882589156182,4.8550128107261505,4.13803939735571,3,Administration,Team Lead,0.8337765178312363,0.9710025621452301,0.827607879471142,4.035635385534945,0.1332472036212362,2.494597530549059,2.3604152801770915,2.8583700277932484,1.2796693695624617,0
695c39e7ce90b13220851e5d,2025,4,4.512898953085321,4.828293297508242,4.392745035613894,3,Administration,Team Lead,0.9025797906170642,0.9656586595016485,0.8785490071227787,4.168882589156182,0.34401636392913915,4.8550128107261505,-0.02671951321790811,4.13803939735571,0.2547056382581836,0
695c39e7ce90b13220851e5e,2021,0,2.7108637412794416,4.269577342198266,4.032732530094881,3,Administration,Senior Executive,0.5421727482558883,0.8539154684396533,0.8065465060189763,,,,,,,0
695c39e7ce90b13220851e5e,2022,1,3.2357824978156673,2.024495891018234,2.190883330680297,3,Administration,Senior Executive,0.6471564995631335,0.40489917820364674,0.4381766661360594,2.7108637412794416,0.5249187565362257,4.269577342198266,-2.2450814511800323,4.032732530094881,-1.8418491994145842,0
695c39e7ce90b13220851e5e,2023,2,4.435380815754238,2.2649230662963675,3.6346937322476824,3,Administration,Senior Executive,0.8870761631508476,0.4529846132592735,0.7269387464495365,3.2357824978156673,1.1995983179385705,2.024495891018234,0.24042717527813373,2.190883330680297,1.4438104015673856,0
695c39e7ce90b13220851e5e,2024,3,3.4291470656049787,1.7524317631257376,1.8903554567627767,3,Administration,Senior Executive,0.6858294131209958,0.3504863526251475,0.37807109135255534,4.435380815754238,-1.006233750149259,2.2649230662963675,-0.51249130317063,3.6346937322476824,-1.7443382754849057,0
695c39e7ce90b13220851e5e,2025,4,3.532334971011954,3.034820201250551,3.010426843404831,3,Administration,Senior Executive,0.7064669942023908,0.6069640402501102,0.6020853686809662,3.4291470656049787,0.10318790540697531,1.7524317631257376,1.2823884381248136,1.8903554567627767,1.1200713866420544,0
695c39e7ce90b13220851e5f,2021,0,3.1517750292746505,3.3602970238662326,3.304149668146769,3,Human Resources,Associate,0.6303550058549301,0.6720594047732465,0.6608299336293537,,,,,,,0
695c39e7ce90b13220851e5f,2022,1,3.234452929015965,2.7281103733072127,2.5381459677868325,3,Human Resources,Associate,0.646890585803193,0.5456220746614425,0.5076291935573665,3.1517750292746505,0.08267789974131468,3.3602970238662326,-0.6321866505590199,3.304149668146769,-0.7660037003599363,0
695c39e7ce90b13220851e5f,2023,2,3.1029363394886516,3.765441638546645,3.5806858381526876,3,Human Resources,Associate,0.6205872678977303,0.753088327709329,0.7161371676305375,3.234452929015965,-0.1315165895273136,2.7281103733072127,1.0373312652394322,2.5381459677868325,1.042539870365855,0
695c39e7ce90b13220851e5f,2024,3,2.6684183885198816,2.8172332221196097,2.989589215755136,3,Human Resources,Associate,0.5336836777039763,0.5634466444239219,0.5979178431510273,3.1029363394886516,-0.43451795096877,3.765441638546645,-0.9482084164270352,3.5806858381526876,-0.5910966223975516,0
695c39e7ce90b13220851e5f,2025,4,2.3811039890298336,4.162502648832833,2.7154719025109575,3,Human Resources,Associate,0.4762207978059667,0.8325005297665665,0.5430943805021915,2.6684183885198816,-0.287314399490048,2.8172332221196097,1.345269426713223,2.989589215755136,-0.27411731324417854,0
695c39e7ce90b13220851e60,2021,0,2.9742114374781385,3.219309316862622,3.146724839878795,3,Administration,Assistant Manager,0.5948422874956277,0.6438618633725244,0.629344967975759,,,,,,,0
695c39e7ce90b13220851e60,2022,1,2.855752447019444,2.888289037689712,4.573832388579719,3,Administration,Assistant Manager,0.5711504894038888,0.5776578075379424,0.9147664777159438,2.9742114374781385,-0.11845899045869457,3.219309316862622,-0.33102027917290977,3.146724839878795,1.4271075487009242,0
695c39e7ce90b13220851e60,2023,2,1.6142498695680607,1.0,1.6677780069579937,3,Administration,Assistant Manager,0.32284997391361214,0.2,0.33355560139159873,2.855752447019444,-1.2415025774513833,2.888289037689712,-1.8882890376897121,4.573832388579719,-2.9060543816217255,1
695c39e7ce90b13220851e60,2024,3,1.9399210566424612,2.719950679490888,2.1559330877730476,3,Administration,Assistant Manager,0.38798421132849226,0.5439901358981776,0.4311866175546095,1.6142498695680607,0.32567118707440046,1.0,1.7199506794908879,1.6677780069579937,0.4881550808150539,0
695c39e7ce90b13220851e61,2021,0,2.7091941983084307,3.5506320951186687,2.4402085368256987,3,Information Technology,Senior UI/UX Designer,0.5418388396616861,0.7101264190237337,0.48804170736513974,,,,,,,0
695c39e7ce90b13220851e61,2022,1,3.589051102804345,2.8986754783609907,3.7811165331863656,3,Information Technology,Senior UI/UX Designer,0.717810220560869,0.5797350956721982,0.7562233066372731,2.7091941983084307,0.8798569044959144,3.5506320951186687,-0.651956616757678,2.4402085368256987,1.340907996360667,0
695c39e7ce90b13220851e61,2023,2,3.017149055348212,3.2575094233273716,3.2869382160508427,3,Information Technology,Senior UI/UX Designer,0.6034298110696424,0.6515018846654743,0.6573876432101685,3.589051102804345,-0.5719020474561329,2.8986754783609907,0.3588339449663809,3.7811165331863656,-0.49417831713552296,0
695c39e7ce90b13220851e61,2024,3,2.6737315295723993,3.010196306065804,3.0488592192940573,3,Information Technology,Senior UI/UX Designer,0.5347463059144799,0.6020392612131608,0.6097718438588114,3.017149055348212,-0.34341752577581275,3.2575094233273716,-0.24731311726156768,3.2869382160508427,-0.23807899675678534,1
695c39e7ce90b13220851e61,2025,4,2.5629746078756037,2.566246280139144,3.073588996620426,3,Information Technology,Senior UI/UX Designer,0.5125949215751208,0.5132492560278288,0.6147177993240852,2.6737315295723993,-0.11075692169679563,3.010196306065804,-0.44395002592666,3.0488592192940573,0.02472977732636883,0
695c39e7ce90b13220851e62,2021,0,3.7870674877289843,4.221097507531047,4.356054390978226,3,Information Technology,Associate Software Engineer,0.7574134975457969,0.8442195015062094,0.8712108781956452,,,,,,,0
695c39e7ce90b13220851e62,2022,1,3.8883808183527826,3.9575087701169975,4.4886106615480195,3,Information Technology,Associate Software Engineer,0.7776761636705565,0.7915017540233995,0.8977221323096038,3.7870674877289843,0.10131333062379833,4.221097507531047,-0.2635887374140493,4.356054390978226,0.13255627056979336,0
695c39e7ce90b13220851e62,2023,2,4.083016943612558,4.758724799802627,2.497487485047892,3,Information Technology,Associate Software Engineer,0.8166033887225115,0.9517449599605253,0.4994974970095784,3.8883808183527826,0.19463612525977503,3.9575087701169975,0.8012160296856292,4.4886106615480195,-1.9911231765001274,0
695c39e7ce90b13220851e62,2024,3,3.655163129845495,4.356030109734303,4.425826661662476,3,Information Technology,Associate Software Engineer,0.731032625969099,0.8712060219468606,0.8851653323324952,4.083016943612558,-0.42785381376706244,4.758724799802627,-0.4026946900683237,2.497487485047892,1.9283391766145836,1
695c39e7ce90b13220851e62,2025,4,2.8227392665709057,3.04625388885175,2.166898673343411,3,Information Technology,Associate Software Engineer,0.5645478533141811,0.60925077777035,0.4333797346686822,3.655163129845495,-0.8324238632745895,4.356030109734303,-1.309776220882553,4.425826661662476,-2.2589279883190647,0
695c39e7ce90b13220851e63,2021,0,3.2702350232061264,3.0287631196386666,3.557453777816138,3,Information Technology,Senior Software Engineer,0.6540470046412252,0.6057526239277333,0.7114907555632276,,,,,,,0
695c39e7ce90b13220851e63,2022,1,1.646508859798494,1.7403927113866415,2.0033781829891133,3,Information Technology,Senior Software Engineer,0.3293017719596988,0.3480785422773283,0.4006756365978227,3.2702350232061264,-1.6237261634076323,3.0287631196386666,-1.288370408252025,3.557453777816138,-1.5540755948270246,1
695c39e7ce90b13220851e63,2023,2,2.371823694994238,2.7304047702831546,2.982371788149761,3,Information Technology,Senior Software Engineer,0.4743647389988476,0.5460809540566309,0.5964743576299523,1.646508859798494,0.7253148351957441,1.7403927113866415,0.9900120588965131,2.0033781829891133,0.9789936051606478,0
695c39e7ce90b13220851e64,2021,0,3.2072515576387772,3.2305730698435253,3.1269904096461096,3,Information Technology,QA Lead,0.6414503115277554,0.6461146139687051,0.625398081929222,,,,,,,0
695c39e7ce90b13220851e64,2022,1,3.1836523620987496,2.545403202639715,2.908489344384544,3,Information Technology,QA Lead,0.6367304724197499,0.509080640527943,0.5816978688769088,3.2072515576387772,-0.02359919554002765,3.2305730698435253,-0.6851698672038102,3.1269904096461096,-0.21850106526156576,0
695c39e7ce90b13220851e64,2023,2,2.405168284059415,2.9414231381101965,3.315225834119685,3,Information Technology,QA Lead,0.481033656811883,0.5882846276220393,0.663045166823937,3.1836523620987496,-0.7784840780393347,2.545403202639715,0.3960199354704814,2.908489344384544,0.4067364897351413,0
695c39e7ce90b13220851e64,2024,3,3.240682044594956,1.8527014112386746,1.784191914099487,3,Information Technology,QA Lead,0.6481364089189912,0.37054028224773494,0.35683838281989744,2.405168284059415,0.8355137605355409,2.9414231381101965,-1.088721726871522,3.315225834119685,-1.5310339200201981,1
695c39e7ce90b13220851e64,2025,4,1.8181958829654612,1.309544208505566,1.7031945903979566,3,Information Technology,QA Lead,0.36363917659309225,0.26190884170111317,0.34063891807959135,3.240682044594956,-1.4224861616294946,1.8527014112386746,-0.5431572027331086,1.784191914099487,-0.08099732370153045,0
695c39e7ce90b13220851e65,2021,0,2.344574593195289,1.8256651200721064,3.4987387754693,3,Information Technology,Software Engineer,0.4689149186390578,0.36513302401442127,0.69974775509386,,,,,,,0
695c39e7ce90b13220851e65,2022,1,3.1480651228344154,3.6372683941988866,3.080170720597149,3,Information Technology,Software Engineer,0.6296130245668831,0.7274536788397773,0.6160341441194298,2.344574593195289,0.8034905296391264,1.8256651200721064,1.8116032741267802,3.4987387754693,-0.4185680548721509,0
695c39e7ce90b13220851e65,2023,2,3.0219723433703027,2.4526848475250245,3.5635587816323366,3,Information Technology,Software Engineer,0.6043944686740605,0.4905369695050049,0.7127117563264673,3.1480651228344154,-0.12609277946411268,3.6372683941988866,-1.1845835466738621,3.080170720597149,0.4833880610351877,0
695c39e7ce90b13220851e65,2024,3,2.7471693843105607,2.9683844990568673,2.9512302073217462,3,Information Technology,Software Engineer,0.5494338768621121,0.5936768998113735,0.5902460414643492,3.0219723433703027,-0.27480295905974206,2.4526848475250245,0.5156996515318428,3.5635587816323366,-0.6123285743105904,0
695c39e7ce90b13220851e65,2025,4,3.3156831233555235,3.6811920821456985,3.8533349646323356,3,Information Technology,Software Engineer,0.6631366246711047,0.7362384164291397,0.7706669929264671,2.7471693843105607,0.5685137390449628,2.9683844990568673,0.7128075830888312,2.9512302073217462,0.9021047573105894,0
695c39e7ce90b13220851e66,2021,0,3.5591969961429744,2.3535392399944737,1.7003580419388293,3,Human Resources,Manager,0.7118393992285948,0.47070784799889476,0.34007160838776584,,,,,,,0
695c39e7ce90b13220851e66,2022,1,3.732326174871969,2.5288533826268775,3.2875601157059138,3,Human Resources,Manager,0.7464652349743938,0.5057706765253756,0.6575120231411827,3.5591969961429744,0.17312917872899458,2.3535392399944737,0.17531414263240386,1.7003580419388293,1.5872020737670844,0
695c39e7ce90b13220851e66,2023,2,2.9363833828428993,2.9017139750206766,4.009230528519144,3,Human Resources,Manager,0.5872766765685798,0.5803427950041353,0.8018461057038287,3.732326174871969,-0.7959427920290696,2.5288533826268775,0.3728605923937991,3.2875601157059138,0.7216704128132299,0
695c39e7ce90b13220851e66,2024,3,2.9238081698577103,2.416909853863426,2.9056782777364547,3,Human Resources,Manager,0.584761633971542,0.48338197077268524,0.581135655547291,2.9363833828428993,-0.012575212985189044,2.9017139750206766,-0.48480412115725047,4.009230528519144,-1.103552250782689,0
695c39e7ce90b13220851e66,2025,4,3.454534231214108,2.74088663697731,2.9718967034289534,3,Human Resources,Manager,0.6909068462428216,0.548177327395462,0.5943793406857907,2.9238081698577103,0.5307260613563978,2.416909853863426,0.323976783113884,2.9056782777364547,0.0662184256924987,0
695c39e7ce90b13220851e67,2021,0,4.188829546264169,4.893257152535817,4.707848285918064,3,Administration,Senior Executive,0.8377659092528338,0.9786514305071634,0.9415696571836127,,,,,,,0
695c39e7ce90b13220851e67,2022,1,2.8414391977864226,2.9965615361944122,3.3927720183538304,3,Administration,Senior Executive,0.5682878395572846,0.5993123072388824,0.678554403670766,4.188829546264169,-1.3473903484777465,4.893257152535817,-1.8966956163414048,4.707848285918064,-1.3150762675642333,0
695c39e7ce90b13220851e67,2023,2,3.9669356283574224,4.000638142486492,4.719137595352323,3,Administration,Senior Executive,0.7933871256714845,0.8001276284972985,0.9438275190704646,2.8414391977864226,1.1254964305709998,2.9965615361944122,1.00407660629208,3.3927720183538304,1.3263655769984926,0
695c39e7ce90b13220851e67,2024,3,4.227969007640357,4.419688775478732,4.214689887598862,3,Administration,Senior Executive,0.8455938015280713,0.8839377550957463,0.8429379775197724,3.9669356283574224,0.26103337928293424,4.000638142486492,0.41905063299223944,4.719137595352323,-0.504447707753461,0
695c39e7ce90b13220851e67,2025,4,4.655099124946039,4.498326166344214,3.561982145436782,3,Administration,Senior Executive,0.9310198249892079,0.8996652332688427,0.7123964290873565,4.227969007640357,0.4271301173056825,4.419688775478732,0.07863739086548183,4.214689887598862,-0.6527077421620797,0
695c39e7ce90b13220851e68,2021,0,2.869181179508225,3.3034605984665832,2.6562828148769797,3,Human Resources,Assistant Manager,0.573836235901645,0.6606921196933166,0.5312565629753959,,,,,,,0
695c39e7ce90b13220851e68,2022,1,3.161654560559863,3.8903798933811964,2.9216822455962994,3,Human Resources,Assistant Manager,0.6323309121119726,0.7780759786762392,0.5843364491192599,2.869181179508225,0.292473381051638,3.3034605984665832,0.5869192949146131,2.6562828148769797,0.2653994307193197,0
695c39e7ce90b13220851e68,2023,2,1.6088146431313977,2.3202125416851063,2.908644520294576,3,Human Resources,Assistant Manager,0.32176292862627953,0.46404250833702126,0.5817289040589152,3.161654560559863,-1.5528399174284653,3.8903798933811964,-1.5701673516960901,2.9216822455962994,-0.013037725301723313,1
695c39e7ce90b13220851e68,2024,3,2.66062666323257,4.237668183860835,2.5278590873744005,3,Human Resources,Assistant Manager,0.532125332646514,0.8475336367721671,0.5055718174748801,1.6088146431313977,1.0518120201011723,2.3202125416851063,1.917455642175729,2.908644520294576,-0.38078543292017564,0
695c39e7ce90b13220851e69,2021,0,2.5601966740210784,2.6315682451669957,3.633308673507,3,Administration,Senior Manager,0.5120393348042157,0.5263136490333992,0.7266617347013999,,,,,,,0
695c39e7ce90b13220851e69,2022,1,4.43053752655118,3.2828757971003153,2.2119837472587296,3,Administration,Senior Manager,0.886107505310236,0.6565751594200631,0.4423967494517459,2.5601966740210784,1.8703408525301013,2.6315682451669957,0.6513075519333196,3.633308673507,-1.4213249262482703,0
695c39e7ce90b13220851e69,2023,2,4.3929789951670335,4.153236916611515,4.580636398811534,3,Administration,Senior Manager,0.8785957990334067,0.830647383322303,0.9161272797623068,4.43053752655118,-0.03755853138414622,3.2828757971003153,0.8703611195112,2.2119837472587296,2.3686526515528046,0
695c39e7ce90b13220851e69,2024,3,4.416616571875467,3.4983778309799214,4.008851899584248,3,Administration,Senior Manager,0.8833233143750935,0.6996755661959843,0.8017703799168496,4.3929789951670335,0.023637576708433805,4.153236916611515,-0.6548590856315939,4.580636398811534,-0.5717844992272862,0
695c39e7ce90b13220851e69,2025,4,2.5712759307897706,3.4039503880694024,2.9079696234141807,3,Administration,Senior Manager,0.5142551861579541,0.6807900776138804,0.5815939246828361,4.416616571875467,-1.8453406410856967,3.4983778309799214,-0.09442744291051897,4.008851899584248,-1.1008822761700672,0
695c39e7ce90b13220851e6a,2021,0,1.5427757165048983,1.638269275225849,2.0084174935885475,3,Administration,Executive,0.30855514330097966,0.3276538550451698,0.4016834987177095,,,,,,,1
695c39e7ce90b13220851e6a,2022,1,3.570644972356945,3.299466400292827,3.1362839617769507,3,Administration,Executive,0.714128994471389,0.6598932800585654,0.6272567923553901,1.5427757165048983,2.0278692558520466,1.638269275225849,1.6611971250669781,2.0084174935885475,1.1278664681884032,0
695c39e7ce90b13220851e6b,2021,0,3.7231151521315686,4.493919815015863,4.099718751901913,3,Information Technology,Project Manager,0.7446230304263137,0.8987839630031725,0.8199437503803827,,,,,,,0
695c39e7ce90b13220851e6b,2022,1,3.729211452476771,4.457940269825251,4.407348063755611,3,Information Technology,Project Manager,0.7458422904953542,0.8915880539650501,0.8814696127511222,3.7231151521315686,0.006096300345202366,4.493919815015863,-0.03597954519061197,4.099718751901913,0.3076293118536979,0
